 2023-Apr-26 00:00,*,m, 16 14 06.49, -13 20 35.8,
 2023-Apr-27 00:00,*,m, 16 19 27.20, -14 07 33.6,
 2023-Apr-28 00:00,*,m, 16 24 41.00, -14 53 31.4,
 2023-Apr-29 00:00,*,m, 16 29 48.22, -15 38 29.0,
 2023-Apr-30 00:00,*,m, 16 34 49.13, -16 22 25.9,
 2023-May-01 00:00,*,m, 16 39 43.97, -17 05 22.1,
 2023-May-02 00:00,*,m, 16 44 32.91, -17 47 17.4,
 2023-May-03 00:00,*, , 16 49 16.07, -18 28 11.7,
 2023-May-04 00:00,*, , 16 53 53.51, -19 08 05.3,
 2023-May-05 00:00,*, , 16 58 25.17, -19 46 58.4,
 2023-May-06 00:00,*, , 17 02 50.94, -20 24 51.4,
 2023-May-07 00:00,*, , 17 07 10.62, -21 01 44.9,
 2023-May-08 00:00,*, , 17 11 23.91, -21 37 39.9,
 2023-May-09 00:00,*, , 17 15 30.47, -22 12 37.5,
 2023-May-10 00:00,*, , 17 19 29.94, -22 46 39.3,
 2023-May-11 00:00,*, , 17 23 21.92, -23 19 47.0,
 2023-May-12 00:00,*, , 17 27 06.08, -23 52 02.6,
 2023-May-13 00:00,*, , 17 30 42.13, -24 23 28.4,
 2023-May-14 00:00,*, , 17 34 09.89, -24 54 06.6,
 2023-May-15 00:00,*, , 17 37 29.26, -25 23 59.5,
 2023-May-16 00:00,*, , 17 40 40.29, -25 53 09.3,
 2023-May-17 00:00,*,m, 17 43 43.14, -26 21 38.0,
 2023-May-18 00:00,*,m, 17 46 38.09, -26 49 27.5,
 2023-May-19 00:00,*,m, 17 49 25.49, -27 16 39.2,
 2023-May-20 00:00,*,m, 17 52 05.79, -27 43 14.4,
 2023-May-21 00:00,*,m, 17 54 39.47, -28 09 14.2,
 2023-May-22 00:00,*,m, 17 57 07.05, -28 34 39.3,
 2023-May-23 00:00,*,m, 17 59 29.03, -28 59 30.3,
 2023-May-24 00:00,*,m, 18 01 45.89, -29 23 47.6,
 2023-May-25 00:00,*,m, 18 03 58.08, -29 47 31.6,
 2023-May-26 00:00,*,m, 18 06 06.03, -30 10 42.3,
 2023-May-27 00:00,*,m, 18 08 10.12, -30 33 20.1,
 2023-May-28 00:00,*,m, 18 10 10.66, -30 55 25.0,
 2023-May-29 00:00,*,m, 18 12 07.95, -31 16 57.3,
 2023-May-30 00:00,*,m, 18 14 02.22, -31 37 57.1,
 2023-May-31 00:00,*,m, 18 15 53.62, -31 58 24.7,
 2023-Jun-01 00:00,*,m, 18 17 42.25, -32 18 20.5,
 2023-Jun-02 00:00,*, , 18 19 28.08, -32 37 45.0,
 2023-Jun-03 00:00,*, , 18 21 11.00, -32 56 38.6,
 2023-Jun-04 00:00,*, , 18 22 50.76, -33 15 01.9,
 2023-Jun-05 00:00,*, , 18 24 27.01, -33 32 55.6,
 2023-Jun-06 00:00,*, , 18 25 59.30, -33 50 20.2,
 2023-Jun-07 00:00,*, , 18 27 27.13, -34 07 16.0,
